id,label,TDmean,TDmedian,TDstd,TDvariance,TDmin,TDmax,TDtrimmed_mean,TDkurtosis,TDcoefficient_of_variance,TDinterquartile_range,FDmean,FDmedian,FDstd,FDvariance,FDmin,FDmax,FDtrimmed_mean,FDkurtosis,FDentropy,FDskewness,FDspectral_flatness,FDcoefficient_of_variance,FDinterquartile_range
condition_20,1,30.398544757258556,-0.35081665254968736,242.3729079585,59283.8654769817,-7.62367463320528,59283.8654769817,0.5028225435047733,35.4720671142756,7.97317469944433,1.4117868451195625,4775362.869729552,4766155.713154081,645244.5588567152,416340540734.197,3911442.5866176244,6062833.2647587415,4731236.872197601,-0.9324704345163952,4.392202648674803,0.2822786051158108,2175.468102822803,0.13511948232182364,1064570.476170741
condition_20,1,84.32830409835414,-0.4046060187392433,677.8383204655233,463690.4670270554,-0.43961603157650186,463690.4670270554,0.1988968227486845,35.518512362071554,8.038087896027697,0.0221360807319681,37340465.99594087,36798218.00647316,5356123.912913735,28688063370486.344,30275907.35052878,46933062.806538306,37114877.37438152,-1.3046679831522086,4.391894393279382,0.1838559395039171,6079.559834545026,0.1434402000632766,9648663.096816171
condition_20,1,53.901712719219354,-0.3972666843105722,420.28586495376817,178247.7493986415,-0.43961603157650186,178247.7493986415,0.21185972657672789,35.507611151392254,7.7972636443500205,0.3695581839295145,14369535.846075635,14055159.547557507,2636301.6044601058,6950086149678.929,10994609.648590688,19218992.702260546,14234632.710583268,-1.2735886746809504,4.390281249393831,0.22302926593653816,3759.280025009366,0.18346463189206547,4711868.64272742
condition_20,1,161.5854355849234,-0.39619840743719675,1443.5123506181635,2103554.5675029787,-633.5955574509567,2103554.5675029787,1.651364073344556,35.52381147344956,8.933431069407899,2.0515729050895337,168839564.58372772,171306745.48818466,14773990.860644093,218270805950395.2,141317987.47997853,191707972.0070693,169314269.13608128,-0.9771659808302773,4.393473158477965,-0.2629103717036354,12968.492319746065,0.08750313291241435,22561848.626570165
condition_20,1,84.32830409835414,-0.4046060187392433,677.8383204655233,463690.4670270554,-0.43961603157650186,463690.4670270554,0.1988968227486845,35.518512362071554,8.038087896027697,0.0221360807319681,37340465.99594087,36798218.00647316,5356123.912913735,28688063370486.344,30275907.35052878,46933062.806538306,37114877.37438152,-1.3046679831522086,4.391894393279382,0.1838559395039171,6079.559834545026,0.1434402000632766,9648663.096816171
condition_20,1,83.97200401151196,-0.40418159867084147,674.800279668227,459542.93205377844,-0.43961603157650186,459542.93205377844,0.1996860723199116,35.5184509342194,8.036014950598496,0.021873097948601317,37006798.004066244,36467269.527069084,5320341.237703704,28306030885610.586,29990592.771796525,46538066.96938996,36782355.0280027,-1.3042231750923345,4.391882810854332,0.18418951444324524,6052.195893667748,0.14376659221149352,9582441.201002821
condition_20,1,84.32830409835414,-0.4046060187392433,677.8383204655233,463690.4670270554,-0.43961603157650186,463690.4670270554,0.1988968227486845,35.518512362071554,8.038087896027697,0.0221360807319681,37340465.99594087,36798218.00647316,5356123.912913735,28688063370486.344,30275907.35052878,46933062.806538306,37114877.37438152,-1.3046679831522086,4.391894393279382,0.1838559395039171,6079.559834545026,0.1434402000632766,9648663.096816171
condition_20,1,82.86384978456603,-0.4046060187392433,665.4013492305563,446829.6137300222,-0.43961603157650186,446829.6137300222,0.19479870643000266,35.51825553406561,8.030055940684667,0.025037745845275017,35983917.391060136,35459013.209839255,5210105.633811487,27145200715474.2,29126552.476039484,45321246.482583165,35762134.90377949,-1.3056311440356572,4.391846304218473,0.18513547956944665,5967.532229464342,0.1447898397828661,9402132.196064726
condition_20,1,84.0208114882861,-0.40418159867084147,675.2171249502378,460110.9085174034,-0.43961603157650186,460110.9085174034,0.19946350101586255,35.518459411781606,8.036308064512973,0.024350977658066375,37052490.382280976,36512650.030127995,5325248.5255887695,28358271859285.36,30030123.86472406,46591947.90770642,36827857.868294686,-1.3043504684284457,4.391884404264319,0.18414549890625756,6055.950348680057,0.14372174368434298,9592216.978971675
condition_20,1,82.73088310814082,-0.40418159867084147,664.2512170947235,445286.1023429863,-0.43961603157650186,445286.1023429863,0.19760947243916238,35.5182310513459,8.029059912565595,0.024774763061908234,35859769.23734582,35334700.786228076,5196710.024830864,27005795082177.6,29020484.086961024,45177825.123124324,35748371.62579266,-1.304789969686846,4.391841742709285,0.1853007721344454,5957.174748878044,0.14491755344088492,9371198.768001147
condition_20,1,12.970275402850303,-0.39115247853304413,87.24731206289313,7677.565293219239,-1.7299931380600462,7677.565293219239,0.5446892515476729,35.11644154176845,6.726712375260741,0.8917016498412189,622770.6152944147,577254.5295642527,234816.1698068121,55138633602.74162,330670.5146599974,1130395.4092786019,603188.6812791401,-0.8743076621084227,4.376624955734658,0.28561716285743954,761.6194689895908,0.3770508178132374,385156.5712611387
condition_20,1,84.32830409835414,-0.4046060187392433,677.8383204655233,463690.4670270554,-0.43961603157650186,463690.4670270554,0.1988968227486845,35.518512362071554,8.038087896027697,0.0221360807319681,37340465.99594087,36798218.00647316,5356123.912913735,28688063370486.344,30275907.35052878,46933062.806538306,37114877.37438152,-1.3046679831522086,4.391894393279382,0.1838559395039171,6079.559834545026,0.1434402000632766,9648663.096816171
condition_20,1,51.36551673346833,-0.39940028877488626,421.18586787012134,179041.1645430764,-5.108378330617233,179041.1645430764,0.8561696640065556,35.50768796454759,8.199778658036713,1.8544847245287368,14408201.726439796,14467630.2401408,1339934.9279712539,1795425611197.329,12533270.29130418,17310649.40529247,14336845.009063609,-0.5055796347112977,4.393389531705714,0.39902556267010436,3787.7790016318677,0.09299806828165127,1881453.7473395057
condition_20,1,84.32830409835414,-0.4046060187392433,677.8383204655233,463690.4670270554,-0.43961603157650186,463690.4670270554,0.1988968227486845,35.518512362071554,8.038087896027697,0.0221360807319681,37340465.99594087,36798218.00647316,5356123.912913735,28688063370486.344,30275907.35052878,46933062.806538306,37114877.37438152,-1.3046679831522086,4.391894393279382,0.1838559395039171,6079.559834545026,0.1434402000632766,9648663.096816171
condition_20,1,84.32830409835414,-0.4046060187392433,677.8383204655233,463690.4670270554,-0.43961603157650186,463690.4670270554,0.1988968227486845,35.518512362071554,8.038087896027697,0.0221360807319681,37340465.99594087,36798218.00647316,5356123.912913735,28688063370486.344,30275907.35052878,46933062.806538306,37114877.37438152,-1.3046679831522086,4.391894393279382,0.1838559395039171,6079.559834545026,0.1434402000632766,9648663.096816171
condition_20,1,82.69375673240326,-0.4046060187392433,663.9507117663534,444883.2941156107,-0.43961603157650186,444883.2941156107,0.19546238820958067,35.518224633960045,8.029030703187132,0.057422700704098606,35827335.09369675,35302334.3335057,5193148.578944317,26968792162991.383,28990999.454002824,45135662.03440538,35606436.75636109,-1.3047942920106692,4.391840597146153,0.1853040808371564,5954.466464408326,0.14494934008803712,9363900.119083889
condition_20,1,80.30313670112926,-0.4046060187392433,643.8064100383141,418295.377990147,-0.43961603157650186,418295.377990147,0.16665284443259995,35.517773715025434,8.017201276139698,0.025037745845275017,33687867.01925643,33197892.397250887,4960542.101079719,24606977936584.4,27203296.612481702,42570850.10113091,33577210.68036902,-1.3130645375380465,4.391757403330874,0.18711857136497193,5772.98190037876,0.1472501093121808,9003376.813088462
condition_20,1,84.32830409835414,-0.4046060187392433,677.8383204655233,463690.4670270554,-0.43961603157650186,463690.4670270554,0.1988968227486845,35.518512362071554,8.038087896027697,0.0221360807319681,37340465.99594087,36798218.00647316,5356123.912913735,28688063370486.344,30275907.35052878,46933062.806538306,37114877.37438152,-1.3046679831522086,4.391894393279382,0.1838559395039171,6079.559834545026,0.1434402000632766,9648663.096816171
condition_20,1,75.56269520335051,-0.40335370416033395,603.7174446520203,367819.95003593236,-0.43961603157650186,367819.95003593236,0.14020958342672937,35.516738291325005,7.989622961797833,0.23469963408043584,29626309.875077784,29173940.137964975,4507977.122822337,20321857739889.555,23764311.905801248,37704822.516766235,29424643.739027157,-1.3163356363544378,4.391575617062361,0.19140935447049667,5411.834849206516,0.15216127630577891,8219785.360959131
condition_20,1,33.11690580484794,-0.4032583722964097,246.76738422041018,61439.34902489779,-0.9574984646215285,61439.34902489779,0.33172240674512027,35.47394163415231,7.451402183361171,0.7310634054783404,4961498.581060023,4819065.031053528,1205951.4765828778,1454318963872.423,3476995.834368921,7304615.458113984,4910233.49244737,-1.201301823121812,4.38715719578716,0.27141794741587577,2195.2473080460572,0.24306194124220157,2179789.9582246253
condition_20,1,7.878324520261359,-0.31972178093548115,51.27680501937967,2651.6123435219233,-1.6671501041924368,2651.6123435219233,0.24132720352522177,34.361766849971794,6.50859264396976,0.8538788399181345,215439.3882936815,196180.33135921645,97069.71856665901,9422530262.610386,101428.73991765546,430539.2831354961,206585.96010784447,-0.902804790574864,4.3686118476979825,0.29801327781187065,440.90459115915934,0.45056625594543576,172380.86941275414
condition_20,1,17.983452207327748,-0.37995318736020817,125.74667613221821,15950.359116551752,-1.2541828046471581,15950.359116551752,0.3498779879163733,35.32775109060585,6.992354675982623,0.7603539520675615,1291511.7374101798,1211469.3000484789,428147.4208762963,183310214003.0244,781027.9039125335,2155727.972307244,1267213.5963006823,-1.0690840450283168,4.380858231674447,0.3114027340674471,1106.0649973197305,0.331508733892612,757302.6804253355
condition_20,1,24.83998815399584,-0.39619840743719675,180.13427786865108,32735.862991390673,-0.8412194952269414,32735.862991390673,0.2145419506079845,35.42892581009502,7.251785981213285,0.6271973053583115,2646487.564074126,2525213.0313470033,754129.4243873153,568711188726.7435,1748070.633212913,4104001.8565440127,2592503.002533264,-1.1927910274947422,4.384447168329104,0.30416629365847664,1594.659559830971,0.28495483395598253,1349504.6429676106
condition_20,1,30.560058251749382,-0.4026680533642807,242.20476934244192,59200.67640949132,-4.099781078305609,59200.67640949132,0.8470791124481174,35.47199382961032,7.925533627822098,1.2596429437988028,4769656.305048553,4848453.589923883,598767.5439538595,358522571692.53705,3927269.56634214,6230834.185666464,4716126.564886421,-0.09865482587882335,4.392538615702303,0.4684132515972685,2175.626472252862,0.12553683235416357,728853.716779626
condition_20,1,74.76681444219652,-0.40418159867084147,596.7984889896107,359436.3697852561,-0.43961603157650186,359436.3697852561,0.16157015843843134,35.51653814784191,7.982130754694728,0.24348078659777514,28951991.72476718,28503622.598094504,4433653.865882344,19657286602453.453,23185582.404291995,36926694.9962614,28752667.908663835,-1.3120214889850772,4.391538892198431,0.1926991428695221,5349.499093484818,0.15313812977120825,8065255.440643217
condition_20,1,36.31551623056006,-0.397856491656323,273.98267356646625,75741.60145005854,-0.5893540921836955,75741.60145005854,0.18235450090103225,35.483642720758446,7.54450719706156,0.49941733130158494,6113504.287815355,5921859.196398209,1403146.831781347,1968821031538.032,4390430.28519758,8758516.560744861,6058581.3951783115,-1.249043133615806,4.387944752700536,0.262905373812291,2440.642365881454,0.22951596428547824,2504887.2423459487
condition_20,1,82.31446411798204,-0.4046060187392433,660.7569863533485,440613.35031388944,-0.43961603157650186,440613.35031388944,0.1903329242101766,35.5181558862588,8.02722818442066,0.03434043152916355,35483741.623791374,34965919.67114628,5155962.41080523,26583948381636.484,28707357.882078465,44724208.079634756,35372470.98422939,-1.3067223981774345,4.391827820549898,0.18557240142613518,5925.694028118102,0.14530492487151428,9311637.220142115
condition_20,1,21.41395670488894,-0.4028993216821525,151.40359550602017,23124.183938786176,-1.2259929590243042,23124.183938786176,0.4085858093403912,35.38892098258353,7.07032322856307,0.8117439951842431,1871463.8762483902,1756514.1591371684,591037.9496590735,349325857937.2015,1167824.8038185684,3057518.5571709927,1825444.8225326326,-1.110762679870726,4.382162070994294,0.3202225163463925,1334.9002549212134,0.31581584724140727,1066035.417826385
condition_20,1,71.96738760413575,-0.40399241374045636,572.7311817422316,331027.59912985325,-0.43961603157650186,331027.59912985325,0.2048311281348722,35.515784544337876,7.958204414652372,0.2985606165008803,26666505.812912818,26248424.34847883,4173361.7986114766,17416948702109.617,21230148.303744245,34208786.06533811,26475890.953142308,-1.2999001466052782,4.391410568225494,0.19677273088820998,5132.697094083082,0.1565020114705315,7546857.274343763
condition_20,1,65.18410659716002,-0.4032583722964097,514.814253892356,267456.60958187835,-0.43835159538386065,267456.60958187835,0.273439297384154,35.513518131150704,7.897849349595683,0.37626694845472297,21551216.57845513,21166573.54265415,3567100.6448421613,12724207010433.363,16915983.794972576,28069479.293276735,21457557.836972732,-1.2764966725871507,4.391053008316486,0.20689444526272732,4610.92803836136,0.16551736798043276,6360227.121108122
condition_20,1,33.86213334077458,-0.08656922619351083,264.85560814723414,70788.16561327096,-0.42880152457784565,70788.16561327096,1.3674581693271626,35.48072459508837,7.821586592960233,1.605002846315115,5705938.032228543,5756841.1278268425,757791.6202449781,574248139713.5092,4728149.827077205,7523131.772062273,5629563.0496521825,-0.3097428938401654,4.3923184181852735,0.495778847538461,2378.5553948007814,0.1328075446955057,1087460.4401491014
condition_20,1,13.869700469394244,-0.3972905485534808,97.86452893026487,9661.5193829247,-2.048659774742368,9661.5193829247,0.5090090728792556,35.19990593483424,7.055994406383823,1.0056822864243657,781980.3773123892,751032.6797536556,241176.18933351687,58165954301.43638,467657.5548527067,1277475.9261048937,769698.5640931545,-0.9053983800895855,4.382500597614668,0.21886480498418448,863.4632261726657,0.30841718837296433,409607.923422
condition_20,1,21.784254871292827,-0.39993611337509544,166.96280908856806,28129.056653508025,-3.1008396483646044,28129.056653508025,0.686199995169633,35.41314906517325,7.6643800797883035,1.1422692398471554,2269055.0615142016,2287412.346215606,384553.97214693925,147881757493.98892,1720566.650238442,3128374.0997366174,2238056.929684909,-0.3717300979320335,4.3909407668170175,0.337660662313864,1495.8102071124335,0.16947758503943752,538505.621414793
condition_20,1,65.84074651393357,-0.4046060187392433,518.9256288270672,271743.86869036517,-0.480771539656139,271743.86869036517,0.45946088187079337,35.513704313250294,7.8815271135671185,0.08891767589564925,21898280.721210245,21524747.2890657,3628939.639363663,13169202906144.871,17120486.93367947,28622760.537139427,21800304.6052814,-1.2388060773495122,4.391046372188994,0.21109667889806072,4647.84514851664,0.16571801620246576,6333348.591239549
condition_20,1,68.96443307532662,-0.40399241374045636,546.928921833837,301869.7779138511,-0.43961603157650186,301869.7779138511,0.2531355468906441,35.51486354170423,7.930594038762735,0.3639541330404305,24320613.585330024,23909035.710719388,3901280.3403521557,15219988294018.232,19246876.333520137,31423340.126523685,24222189.674269933,-1.2864051489818786,4.391258044608802,0.20142833453560163,4900.242145202861,0.1604104405780853,6984145.869614594
condition_20,1,48.7291680385476,-0.4028993216821525,375.4708479534034,142256.05428791608,-0.6713457272852411,142256.05428791608,0.4006756751891337,35.50313008918235,7.705258740645524,0.49907061276466635,11473045.279886412,11216797.326544106,2252386.052358069,5073242928857.165,8589376.806683473,15713316.527773222,11349762.843414979,-1.2259782891476168,4.389682391383851,0.23717841918189117,3355.0847195444258,0.19631980850862368,3970591.099900933
condition_20,1,65.22971990841103,-0.40399241374045636,516.3870350532703,269095.2445032107,-0.43961603157650186,269095.2445032107,0.11273976668958473,35.51359000634151,7.916438025156765,0.4368955359372055,21681452.954367273,21309638.283925567,3575576.0675653974,12784744214946.432,17099580.890791375,28120660.947808232,21510780.501943935,-1.3163325998282815,4.391076288129195,0.20297144212449478,4625.054836384463,0.1649140431266703,6528397.626208842
condition_20,1,77.04748909060021,-0.40418159867084147,616.2151215296734,383207.4417704254,-0.43961603157650186,383207.4417704254,0.15533471585960087,35.51708284907283,7.997861173711521,0.1493769440844509,30864600.949591335,30397178.833035562,4648070.370767274,21604558171604.625,24807156.907764014,39196098.04912915,30757163.81468623,-1.3142642674122198,4.3916342512627,0.1901746948246946,5524.423261384487,0.15059551161405238,8456997.286371648
condition_20,1,38.29809426417348,-0.4046060187392433,289.73378116396503,84701.5036835854,-0.9542058678741757,84701.5036835854,0.3112420216251035,35.48805081696739,7.565227114577365,0.43772490053651264,6835970.646221211,6672131.98423021,1519837.5488059565,2309906174760.4985,4936136.46616412,9724596.874540038,6775560.071351093,-1.2233764508777645,4.388340417909247,0.25369003138931734,2582.8645595158087,0.22232944339017788,2769029.5429599965
condition_20,1,67.51640766058175,-0.40399241374045636,535.7087937293995,289611.6552086134,-0.43961603157650186,289611.6552086134,0.1133372482842002,35.51442097563037,7.934497884166364,0.4231255354448732,23332617.508128624,22935636.251414288,3775665.081425283,14255646807094.191,18475919.970689498,30130760.87639108,23235606.7972377,-1.3181812375537811,4.3912010913508706,0.2001543183526939,4799.1315872054865,0.16181918210033297,6914249.947967213
condition_20,1,12.687735943624967,-0.39405414364635105,92.16298415283848,8569.45138369474,-2.5323952528949802,8569.45138369474,0.36505651684483625,35.15876285617498,7.26394248448608,1.1219776096050103,692728.6945562243,693478.8911597746,176632.60049876748,31199075558.9572,453246.1337933409,1088521.4859096317,679142.852598682,-0.6470765777829497,4.3863579557966235,0.2244532305735775,818.9605750903357,0.2549809209389281,285086.8919349093
condition_20,1,25.281731591634948,-0.3967269058695083,183.15858206891826,33844.213321147676,-0.9559379048707026,33844.213321147676,0.30170199029937605,35.432078647919646,7.244700838827059,0.6743331953640672,2736200.358080695,2610112.115142639,774303.7493943343,599546296326.124,1809722.3458289094,4249640.169841365,2680550.059311388,-1.163154704502456,4.384584472237539,0.30264135838625106,1621.9047492343657,0.2829850332807751,1371436.7308383752
condition_20,1,70.38260663124015,-0.3993433686271065,578.0059249652122,337187.68356191495,-8.819532646171675,337187.68356191495,1.5095662825408585,35.51595779563187,8.212340415205047,1.4067269114857686,27133549.538980644,27234547.956206232,2478679.8852121723,6143853973355.429,23587388.40420373,32501299.94563996,26956027.05763746,-0.5521029859511892,4.393422521305592,0.33475601634973906,5198.304285592093,0.09135111061128391,3358100.078110639
condition_20,1,70.94410210186479,-0.4046060187392433,562.8370577154807,319686.1215680591,-0.43961603157650186,319686.1215680591,0.3669845815889968,35.51544626720156,7.933528525138475,0.025037745845275017,25755675.325631887,25318357.785542935,4079614.0304611064,16643250637535.113,20399728.94344788,33242438.378561288,25653672.481528513,-1.2639363875248633,4.391338111363829,0.20205046565609658,5043.548051390522,0.15839670204264067,7235291.495834529
condition_20,1,84.32830409835414,-0.4046060187392433,677.8383204655233,463690.4670270554,-0.43961603157650186,463690.4670270554,0.1988968227486845,35.518512362071554,8.038087896027697,0.0221360807319681,37340465.99594087,36798218.00647316,5356123.912913735,28688063370486.344,30275907.35052878,46933062.806538306,37114877.37438152,-1.3046679831522086,4.391894393279382,0.1838559395039171,6079.559834545026,0.1434402000632766,9648663.096816171
condition_20,1,74.4457995328599,-0.40418159867084147,593.3406493512471,355281.6667433863,-0.43961603157650186,355281.6667433863,0.26041243843728606,35.516435458658655,7.970102451372697,0.024774763061908234,28618838.039791044,28163181.67811522,4401268.02475692,19371160225747.676,22859452.282641266,36601843.688523315,28514051.962937202,-1.289799365227034,4.391514805044753,0.19520436891266638,5318.375247664065,0.15378919362964658,7905110.54557354
condition_20,1,80.13258953928319,-0.40399241374045636,642.3118837807033,416355.30289174407,-0.43835159538386065,416355.30289174407,0.17369138908431025,35.517738558458106,8.015613715638434,0.031026355295026564,33531851.573927503,33038309.652085286,4942909.829086784,24432357578482.746,27058330.734346636,42393256.23455632,33317269.21229137,-1.3100705635491292,4.391751632960954,0.18736999601502405,5759.532026885748,0.14740939128246994,8955517.542023528
condition_20,1,82.34475448313806,-0.40399241374045636,660.9742590477064,440903.10445577884,-0.43961603157650186,440903.10445577884,0.19640423734732668,35.51816059405252,8.026913957015388,0.02467466703603366,35507124.53287215,34987363.15029925,5158516.510004245,26610292583986.37,28719589.698893804,44758368.650491826,35396085.914881125,-1.3049257300821857,4.39182869821567,0.18563902380062416,5927.656517996004,0.14528116759295845,9306045.07709504
condition_20,1,70.64323326810877,-0.403268855937554,561.7829218857537,318492.04849124054,-0.43961603157650186,318492.04849124054,0.1690488055091755,35.51540925793372,7.952395380229083,0.2531907748081361,25657340.961128768,25236268.87376578,4053083.46353133,16427485562351.123,20408536.70156164,32966579.829352565,25470892.29390595,-1.3065108228583182,4.391353368368369,0.19748534163251916,5034.064768006243,0.15796973933003458,7349730.899175193
condition_20,1,70.599812838667,-0.403268855937554,561.5845519113651,318267.44020366773,-0.43835159538386065,318267.44020366773,0.14382916403967372,35.515402263930426,7.9544764969092006,0.4268602234479172,25639010.66925672,25228844.307071187,4051080.148996684,16411250373594.994,20405020.774768095,32932460.505398095,25538567.757758368,-1.313304815225713,4.391351848728752,0.19704728352370462,5032.251040102486,0.15800454242387213,7379353.597957257
condition_20,1,13.387561679041715,-0.38908432105953156,90.54710111164864,8269.45750157216,-1.7189409412276264,8269.45750157216,0.5474389441457216,35.14549192843676,6.763524477605247,0.9337058439289193,670607.8518748733,628355.3856241079,248573.7646299957,61788916462.328514,363363.50546224706,1209399.501651221,650048.0902750371,-0.8895050127541104,4.377238498836125,0.28402827646516876,791.294380042006,0.37066933221112414,431734.3060682611
condition_20,1,19.872047203979246,-0.3445031086714737,149.54885138328652,22566.08858023827,-5.480242775400941,22566.08858023827,0.7161108693106112,35.38553884821263,7.525588574152559,1.3963769154678731,1821582.009905524,1816257.4437917254,363207.6988588543,131919832510.34418,1320686.0989544806,2613115.7124207728,1793533.3230710416,-0.6434008714160262,4.389559866470071,0.2787706584160379,1336.5369529295308,0.19939135151960136,577313.8420703271
condition_20,1,113.54349992822291,-0.39993611337509544,955.9929340936324,922461.5509038899,-13.742328250714237,922461.5509038899,1.5475033111766048,35.521896619647244,8.419618337447481,1.8677667732174918,74171131.10565917,74271950.64199586,4827115.318610979,23301042299168.777,67226063.00323331,84585241.1526103,73947943.18976535,-0.5585238684767857,4.393926894826269,0.3674637668219185,8603.275885448254,0.06508078340796229,6608561.50280188
condition_20,1,84.32830409835414,-0.4046060187392433,677.8383204655233,463690.4670270554,-0.43961603157650186,463690.4670270554,0.1988968227486845,35.518512362071554,8.038087896027697,0.0221360807319681,37340465.99594087,36798218.00647316,5356123.912913735,28688063370486.344,30275907.35052878,46933062.806538306,37114877.37438152,-1.3046679831522086,4.391894393279382,0.1838559395039171,6079.559834545026,0.1434402000632766,9648663.096816171
condition_20,1,80.96474861936805,-0.40399241374045636,649.3060810414742,425472.7776758635,-0.43961603157650186,425472.7776758635,0.18638604753602966,35.51790099599692,8.019614611464993,0.10389121143927554,34265553.37349562,33757181.49100297,5023116.851213661,25231702900946.645,27669954.422029167,43276664.87018025,34155960.12594575,-1.306075749028856,4.391781322542102,0.18679130429638843,5822.54771241346,0.14659377586760464,9071036.134901319
condition_20,1,74.63245539717697,-0.40335370416033395,595.9464300174674,358411.14631648257,-0.43961603157650186,358411.14631648257,0.12264455954036516,35.51651302938798,7.9850840608951685,0.32860374373933654,28869042.346420076,28424728.302489776,4421581.309435078,19550381275945.62,23139354.2583564,36788432.48972809,28764213.198586572,-1.3197016688159862,4.391537861998432,0.19205934988163653,5341.819372152517,0.15315995786688708,8078156.636516321
condition_20,1,80.66548269400613,-0.40418159867084147,646.765691232591,422149.7059776182,-0.43961603157650186,422149.7059776182,0.1858528217795196,35.517842605131726,8.017874184005214,0.08057930622947257,33998184.01229474,33491140.36386984,4993801.160501396,24938050030625.094,27441217.270055797,42955714.12244468,33783193.94150864,-1.3059218122643135,4.391770785495819,0.18707322743469307,5799.664887762104,0.1468843500198567,9014367.456550892
