id,label,TDmean,TDmedian,TDstd,TDvariance,TDmin,TDmax,TDtrimmed_mean,TDkurtosis,TDcoefficient_of_variance,TDinterquartile_range,FDmean,FDmedian,FDstd,FDvariance,FDmin,FDmax,FDtrimmed_mean,FDkurtosis,FDentropy,FDskewness,FDspectral_flatness,FDcoefficient_of_variance,FDinterquartile_range
condition_20,1,898.1526648513592,-0.7600171724657783,7815.7645442927,61662664.41954501,-0.8030083574409221,61662664.41954501,0.28271087185105015,35.525265326238966,8.702044596823836,0.09056846973706822,4953052992.507023,4949181036.466044,208112997.46872556,4.331101971541778e+16,4666331981.303138,5296845891.246332,4952486479.094916,-1.4068519246233562,4.394228782454566,0.08319701258375402,70346.91949792524,0.042017115056826336,395360142.4873953
condition_20,1,159.04238590251907,-0.5401934255086392,1319.613167661099,1757567.4093162802,-0.8937786246883134,1757567.4093162802,0.4387900197342807,35.523521967173025,8.297242022450051,1.2006992410426824,141384997.2817128,140841591.07504973,14422881.230702307,208019502994944.88,122263662.23188949,166384032.46528903,140828233.70312458,-1.3614503673437817,4.393153811276038,0.1428234873841372,11859.786919556604,0.102011398012509,27478736.66872686
condition_20,1,556.4735598899861,-0.7176171849289201,4798.696664170561,23244198.094090648,-0.7950680445671822,23244198.094090648,0.13928182123184915,35.52518081190184,8.623404614442519,0.45291809998290644,1867596145.4637368,1865258780.2588735,100281333.92289838,1.005634593335585e+16,1731105375.6123674,2034325594.571609,1864961805.2627168,-1.4098572499910775,4.394089429157203,0.0950140461983962,43184.61554706256,0.05369540634707074,191298144.82766342
condition_20,1,349.0882032503703,-0.6475606959960317,2975.2471411612946,8935096.55942721,-0.7950680445671822,8935096.55942721,0.22512447623732487,35.52496355827822,8.52290943509028,0.8146018372576992,718162356.1351258,716823765.1882012,49201706.11805479,2420807884927430.5,651829452.6301564,801042647.2697141,716688641.9375716,-1.4003493001213945,4.393863955453415,0.11103783447507751,26767.20911082529,0.06851056129262956,93422732.24399424
condition_20,1,7.308537490039811,0.09487932517264314,48.129946939705334,2336.2798966379883,-0.7793335030572524,2336.2798966379883,0.68838727383948,34.21149744490633,6.585441616095912,1.0856709436788243,189701.68197547068,181818.15040304043,61343.11311361433,3762977526.469682,119039.50193370179,350453.9795164057,183260.34610413515,0.12703286239625688,4.382261013103052,0.5871695146359447,425.07774286592627,0.3233662056910296,88269.07999371673
condition_20,1,147.12346697031947,-0.5142523607012622,1213.6893780010591,1486709.8953622705,-0.8556216680440212,1486709.8953622705,0.5400514478841021,35.52319496601106,8.2494615100792,1.2622441974324274,119618711.96537861,119102732.05203992,13023311.959565138,169606654396152.34,102368916.04939963,142623151.28705552,119366680.91800903,-1.3478448029599122,4.392974821787724,0.1550808869172509,10904.842930680401,0.10887353446285637,24621002.311052904
condition_20,1,444.7385616137856,-0.658564905603374,3815.4991195198945,14694817.44362777,-0.7783389667393908,14694817.44362777,0.1309618314276838,35.525101888001565,8.579195619275541,0.6007842313039775,1180864704.0302143,1178961913.4076717,71168175.83899245,5064909252249749.0,1084332289.4351068,1299727225.1545603,1180376209.350844,-1.407079290349111,4.393996104988725,0.10156400532352436,34332.59254708883,0.0602678491414809,135618043.18446016
condition_20,1,163.14418410238332,-0.640381886246974,1351.9716498425635,1844813.0533118334,-1.0867887633343079,1844813.0533118334,0.7650467035974743,35.52360684668668,8.286974232523763,1.1520912856274672,148409214.19813678,148134504.91936806,15089911.696629504,227705435012075.9,128248388.31445359,175173704.1532444,147803285.08687335,-1.3260768561457252,4.393162776374784,0.14847989768498507,12151.039432947764,0.10167772788341435,28539332.58528346
condition_20,1,289.8944862152766,-0.7009213400225895,2455.4041229018435,6085429.329231685,-0.7866790454297482,6085429.329231685,0.45820462329650025,35.52479828240607,8.469992496092019,1.0500760794060067,489213341.5525985,488160589.8991558,37039625.54463011,1371933860486415.2,439132827.556496,552680819.5083554,488013219.28727084,-1.3794741555639636,4.393734805202812,0.12115405730944244,22086.59535228643,0.07571262350916025,69900323.72911483
condition_20,1,191.32727493836055,-0.5065420019284571,1599.0798711905722,2580883.1805911353,-0.8030083574409221,2580883.1805911353,0.2012831907646594,35.52409450995161,8.357824945271101,0.7788445047638649,207566896.42570615,206778928.81394064,19436346.482351866,377771564582031.7,181793064.95154676,240987102.31333625,207281090.2055816,-1.3844634288477224,4.393357348724051,0.13639234890916463,14375.764903131052,0.09363895118655717,36657252.56329608
condition_20,1,536.7932801805675,-0.722685745082901,4624.003447098715,21582558.993921164,-0.788488027610317,21582558.993921164,0.2900438378830685,35.5251703679945,8.614123197561796,0.8095927556155827,1734144993.7190318,1732048110.3659487,95046241.39675198,9033788003649652.0,1604531682.7248323,1893086987.4072928,1733580668.7070298,-1.4016535874757898,4.394074389212623,0.09712757017624674,41611.8682738514,0.054808705005062276,179975284.69490314
condition_20,1,4.75637758708322,-0.007241728310121317,30.210717376477035,920.3696594602922,-3.5044369978096612,920.3696594602922,0.3344328224348124,32.35799626075034,6.351623020535534,0.9899832403570878,74872.99549441473,74305.26564681852,33823.84117932106,1144052232.123935,30411.553301023396,153839.17606400832,71404.15769310501,-0.35060272713853413,4.368490579054592,0.2954379621061969,259.83888406628125,0.4517495387485092,48601.203526186146
condition_20,1,201.97136156223053,-0.6316932212008585,1690.7271054384437,2885208.279088814,-0.788488027610317,2885208.279088814,0.2953381792835449,35.524223418773325,8.371122976845925,1.0416523681491912,232030375.63596824,231171918.80351433,21186042.98790196,448848417485229.75,203878807.12525555,268422269.98424372,231273238.57907456,-1.383010090820799,4.3934109727794395,0.13493707678152667,15200.955609862676,0.0913071960075636,39987031.33127317
condition_20,1,219.22453268029503,-0.6892958077829884,1841.905209468074,3424281.8720438816,-0.8196660486243422,3424281.8720438816,0.3510009278724343,35.52439551586882,8.401911898036554,1.1477219135844439,275350883.3033924,274756345.92898977,23716857.011502184,562489306504040.4,243684685.77611443,316202540.9836819,275013056.0770695,-1.3760939524096245,4.3935250263032675,0.12941697198987903,16563.06569788763,0.08613321565186345,45390414.20654997
condition_20,1,359.0505873089262,-0.6378304881686635,3063.0096074473045,9470023.292213103,-0.788488027610317,9470023.292213103,0.17237815967994607,35.524983494067726,8.530858089954602,0.8301935824173519,761135544.4839108,759591714.1981101,51311018.89384621,2632820659924642.5,691953534.3308915,847588844.2429681,760686265.505015,-1.4026631963199945,4.393882506303765,0.10966867786162786,27557.44084170452,0.0674137730995571,97488910.28957272
condition_20,1,700.8455360005638,-0.7603850667927864,6071.873010633198,37215100.10841424,-0.8030083574409221,37215100.10841424,0.1834210194113333,35.52523173610042,8.663639416586529,0.5968641390429226,2989695556.6860166,2987030643.1677556,142706035.6601934,2.0365012613848396e+16,2794717735.845456,3226142927.035746,2986119281.7700067,-1.411732246275464,4.394164817586745,0.08914708744017917,54647.02548439711,0.047732631284497264,272057572.31910133
condition_20,1,922.2812206406018,-0.7652928472265399,8029.330012641616,65078649.34256987,-0.8030083574409221,65078649.34256987,0.28216480119549564,35.5252680101269,8.70594546754901,0.045441064975147105,5227372586.261999,5223504924.01121,216710506.1314376,4.696344346774386e+16,4928932982.7708,5585111976.892798,5222325122.130664,-1.4080201815051476,4.394234615644605,0.08268358446978509,72269.55677654881,0.04145687007292576,412127125.54593277
condition_20,1,915.3351927716685,-0.7649025902933534,7967.86440086891,64086068.33001329,-0.8030083574409221,64086068.33001329,0.2785787841558627,35.52526725976155,8.70485966648122,0.051589017160669326,5147663569.560968,5143922964.246134,214233372.67280087,4.589593796676318e+16,4852637106.90369,5501362263.116378,5147077084.98576,-1.4082268061108822,4.394232950325583,0.08285259885384348,71716.20411734936,0.04161759403617597,407586410.0351925
condition_20,1,757.3726193846667,-0.7619092213084018,6571.126128056598,43586826.719627745,-0.8030083574409221,43586826.719627745,0.20572796891314535,35.525244121352955,8.676212949704151,0.6371768146628154,3501420378.816334,3498418868.700823,160596464.74745518,2.5791224489380616e+16,3281465046.8563538,3766990279.8606095,3497480779.0669403,-1.411139522568835,4.3941865995820715,0.08716428799651853,59141.738861283746,0.04586609072108769,306158526.61514854
condition_20,1,932.4919772264802,-0.7652928472265399,8119.687441972268,66551639.92573134,-0.8030083574409221,66551639.92573134,0.28857351153090294,35.525269082414354,8.707514531248549,0.029786586685041194,5345660504.496345,5341746078.132417,220362950.5341932,4.855982996813527e+16,5041963393.884517,5709423145.462101,5345092218.327714,-1.407432074430306,4.394237029647695,0.08242613343023548,73083.01350193002,0.04122277319123453,418825322.30093956
condition_20,1,474.48058736890414,-0.7529110253091472,4076.6280619849545,16775116.143154526,-0.7866790454297482,16775116.143154526,0.16181089566369958,35.52512849864779,8.59176997017038,0.7665599742697924,1347975926.435399,1346164135.2448235,78633835.04883707,6183280014487716.0,1241292073.568939,1479253647.1022768,1345808794.2788858,-1.4076682604781836,4.394024677991,0.1003383006012702,36683.63888868298,0.05833474731019653,149676118.4831674
condition_20,1,568.2309004811514,-0.7367826242726598,4901.741547596615,24253210.237841446,-0.8030083574409221,24253210.237841446,0.19832528449879303,35.525186455474994,8.626319940443313,0.8161893021916573,1948647091.521053,1946436204.3614483,103671592.87154247,1.0747799168522854e+16,1807463702.9203317,2121110657.617762,1948065044.485973,-1.4095626960085226,4.394096009776855,0.09492478349812661,44112.31853888239,0.053201830810020945,197396964.6365769
condition_20,1,923.480149869315,-0.764868461177186,8039.9257374564995,65250525.01628361,-0.8030083574409221,65250525.01628361,0.2865038246801255,35.525268137742025,8.70611646454367,0.13627193655458592,5241175307.329705,5237186912.527083,217120666.69507852,4.714138390611538e+16,4941899765.978898,5599667664.852618,5236140870.1623955,-1.4069928938415128,4.394234935005637,0.08260321354627702,72364.95289335892,0.041425950090133126,412539776.08296776
