id,timestamp,mean,sum,median,std,min,max,date,label
condition_1,2003-05-20 12:00:00,179.59722222222223,129310,85.0,231.72438545146125,0.0,1260.0,2003-05-20,1
condition_1,2003-05-21 00:00:00,54.25416666666667,39063,0.0,162.3646563257626,0.0,2146.0,2003-05-21,1
condition_1,2003-05-21 12:00:00,344.9402777777778,248357,37.0,743.4016770575233,0.0,3418.0,2003-05-21,1
condition_1,2003-05-22 00:00:00,62.46805555555556,44977,0.0,179.92379496946447,0.0,1521.0,2003-05-22,1
condition_1,2003-05-22 12:00:00,79.75694444444444,57425,0.0,256.5960400476191,0.0,1521.0,2003-05-22,1
condition_10,2004-09-01 00:00:00,201.43055555555554,145030,0.0,360.07681634434005,0.0,2205.0,2004-09-01,1
condition_10,2004-09-01 12:00:00,651.4986111111111,469079,586.0,443.67501481844346,0.0,2347.0,2004-09-01,1
condition_10,2004-09-02 00:00:00,265.1458333333333,190905,0.0,450.76909965805874,0.0,2657.0,2004-09-02,1
condition_10,2004-09-02 12:00:00,459.9888888888889,331192,363.0,452.25587227487546,0.0,2741.0,2004-09-02,1
condition_10,2004-09-03 00:00:00,172.2763888888889,124039,24.0,291.04784554884554,0.0,2275.0,2004-09-03,1
condition_10,2004-09-03 12:00:00,498.16527777777776,358679,397.0,423.0652095512075,0.0,2420.0,2004-09-03,1
condition_10,2004-09-04 00:00:00,237.30833333333334,170862,1.5,399.365876967067,0.0,2420.0,2004-09-04,1
condition_10,2004-09-04 12:00:00,420.3902777777778,302681,329.0,423.3265102242186,0.0,2347.0,2004-09-04,1
condition_10,2004-09-05 00:00:00,86.54722222222222,62314,0.0,205.5110540003491,0.0,2138.0,2004-09-05,1
condition_10,2004-09-05 12:00:00,539.0263888888888,388099,483.0,436.53016805229555,0.0,2576.0,2004-09-05,1
condition_10,2004-09-06 00:00:00,180.875,130230,15.0,326.34827584777855,0.0,2072.0,2004-09-06,1
condition_10,2004-09-06 12:00:00,344.0138888888889,247690,250.0,382.10222230554473,0.0,2138.0,2004-09-06,1
condition_10,2004-09-07 00:00:00,169.36666666666667,121944,0.0,312.9076683324519,0.0,2420.0,2004-09-07,1
condition_10,2004-09-07 12:00:00,584.0347222222222,420505,499.0,536.2469748036016,0.0,3200.0,2004-09-07,1
condition_10,2004-09-08 00:00:00,130.36527777777778,93863,0.0,298.10873237298813,0.0,2138.0,2004-09-08,1
condition_10,2004-09-08 12:00:00,492.09027777777777,354305,327.0,599.4171753578382,0.0,4935.0,2004-09-08,1
condition_10,2004-09-09 00:00:00,158.2263888888889,113923,0.0,313.48488993097624,0.0,2347.0,2004-09-09,1
condition_10,2004-09-09 12:00:00,431.76666666666665,310872,327.0,440.05080121448856,0.0,2420.0,2004-09-09,1
condition_10,2004-09-10 00:00:00,134.3736111111111,96749,0.0,298.88692560181346,0.0,2497.0,2004-09-10,1
condition_10,2004-09-10 12:00:00,370.11944444444447,266486,252.0,331.0683547734144,0.0,2347.0,2004-09-10,1
condition_10,2004-09-11 00:00:00,196.10416666666666,141195,19.0,341.6397894575687,0.0,2828.0,2004-09-11,1
condition_10,2004-09-11 12:00:00,261.31944444444446,188150,229.0,211.6239366920812,0.0,2008.0,2004-09-11,1
condition_10,2004-09-12 00:00:00,190.16805555555555,136921,7.5,349.3761550626985,0.0,1946.0,2004-09-12,1
condition_10,2004-09-12 12:00:00,352.5652777777778,253847,271.0,375.0415886663877,0.0,1946.0,2004-09-12,1
condition_10,2004-09-13 00:00:00,105.36666666666666,75864,0.0,183.936333243504,0.0,1336.0,2004-09-13,1
condition_10,2004-09-13 12:00:00,538.4819444444445,387707,468.0,441.3955926542229,0.0,2657.0,2004-09-13,1
condition_10,2004-09-14 00:00:00,114.88194444444444,82715,0.0,282.19310743206785,0.0,2347.0,2004-09-14,1
condition_10,2004-09-14 12:00:00,13.397222222222222,9646,0.0,94.0916488266697,0.0,1106.0,2004-09-14,1
condition_11,2004-09-29 00:00:00,24.8,17856,0.0,87.09840644994372,0.0,728.0,2004-09-29,1
condition_11,2004-09-29 12:00:00,240.01666666666668,172812,38.0,372.7578604554081,0.0,2131.0,2004-09-29,1
condition_11,2004-09-30 00:00:00,90.42916666666666,65109,0.0,239.9871936415797,0.0,1659.0,2004-09-30,1
condition_11,2004-09-30 12:00:00,185.6625,133677,43.0,294.7285283219373,0.0,1824.0,2004-09-30,1
condition_11,2004-10-01 00:00:00,28.38888888888889,20440,0.0,84.08730405072407,0.0,776.0,2004-10-01,1
condition_11,2004-10-01 12:00:00,341.0986111111111,245591,191.0,376.6044065019388,0.0,2199.0,2004-10-01,1
condition_11,2004-10-02 00:00:00,118.70833333333333,85470,0.0,245.68775696422895,0.0,1882.0,2004-10-02,1
condition_11,2004-10-02 12:00:00,289.4236111111111,208385,171.5,352.079366207868,0.0,2066.0,2004-10-02,1
condition_11,2004-10-03 00:00:00,48.9875,35271,0.0,132.39493374192418,0.0,1102.0,2004-10-03,1
condition_11,2004-10-03 12:00:00,50.71805555555556,36517,0.0,147.16726107850477,0.0,1418.0,2004-10-03,1
condition_11,2004-10-04 00:00:00,6.427777777777778,4628,0.0,27.22277753557967,0.0,283.0,2004-10-04,1
condition_11,2004-10-04 12:00:00,136.42083333333332,98223,3.0,293.4747597563501,0.0,1882.0,2004-10-04,1
condition_11,2004-10-05 00:00:00,19.37638888888889,13951,0.0,87.98565598271166,0.0,828.0,2004-10-05,1
condition_11,2004-10-05 12:00:00,207.27777777777777,149240,0.0,337.96757431111104,0.0,2131.0,2004-10-05,1
condition_11,2004-10-06 00:00:00,13.508333333333333,9726,0.0,56.76501535286613,0.0,620.0,2004-10-06,1
condition_11,2004-10-06 12:00:00,249.18194444444444,179411,70.0,347.576095400088,0.0,1712.0,2004-10-06,1
condition_11,2004-10-07 00:00:00,67.13333333333334,48336,0.0,167.43064991599798,0.0,1767.0,2004-10-07,1
condition_11,2004-10-07 12:00:00,227.12083333333334,163527,83.0,336.5074990588017,0.0,2066.0,2004-10-07,1
condition_11,2004-10-08 00:00:00,35.290277777777774,25409,0.0,138.68662873610776,0.0,1212.0,2004-10-08,1
condition_11,2004-10-08 12:00:00,504.9736111111111,363581,351.5,491.43841058956446,0.0,3002.0,2004-10-08,1
condition_11,2004-10-09 00:00:00,94.84305555555555,68287,0.0,225.0504603137964,0.0,2131.0,2004-10-09,1
condition_11,2004-10-09 12:00:00,324.52916666666664,233661,210.0,346.9003083087833,0.0,2341.0,2004-10-09,1
condition_11,2004-10-10 00:00:00,81.87222222222222,58948,0.0,195.57411737921018,0.0,1509.0,2004-10-10,1
condition_11,2004-10-10 12:00:00,90.72083333333333,65319,0.0,215.91032138618306,0.0,1509.0,2004-10-10,1
condition_11,2004-10-11 00:00:00,41.09722222222222,29590,0.0,167.4893108683008,0.0,1824.0,2004-10-11,1
condition_11,2004-10-11 12:00:00,150.81666666666666,108588,5.0,271.22179080096976,0.0,1558.0,2004-10-11,1
condition_11,2004-10-13 00:00:00,77.79444444444445,56012,0.0,226.2916981539017,0.0,1659.0,2004-10-13,1
condition_11,2004-10-13 12:00:00,83.8875,60399,0.0,414.03551460468213,0.0,3506.0,2004-10-13,1
condition_12,2005-03-09 00:00:00,36.27638888888889,26119,0.0,117.20929770950961,0.0,1295.0,2005-03-09,1
condition_12,2005-03-09 12:00:00,197.3125,142065,82.0,287.0144062317463,0.0,1773.0,2005-03-09,1
condition_12,2005-03-10 00:00:00,197.42916666666667,142149,0.0,443.31297694968146,0.0,3103.0,2005-03-10,1
condition_12,2005-03-10 12:00:00,317.69305555555553,228739,227.0,307.76841619074355,0.0,1773.0,2005-03-10,1
condition_12,2005-03-11 00:00:00,77.34166666666667,55686,0.0,162.74582326518936,0.0,1295.0,2005-03-11,1
condition_12,2005-03-11 12:00:00,314.4013888888889,226369,197.0,348.7545633793219,0.0,1946.0,2005-03-11,1
condition_12,2005-03-12 00:00:00,34.00277777777778,24482,0.0,113.52879457090991,0.0,887.0,2005-03-12,1
condition_12,2005-03-12 12:00:00,303.1875,218295,212.0,306.3895265595683,0.0,1886.0,2005-03-12,1
condition_12,2005-03-13 00:00:00,118.80972222222222,85543,3.0,251.2565499030535,0.0,3622.0,2005-03-13,1
condition_12,2005-03-13 12:00:00,229.9138888888889,165538,74.0,332.12091791751743,0.0,2576.0,2005-03-13,1
condition_12,2005-03-14 00:00:00,99.10555555555555,71356,3.0,194.98293487533144,0.0,1665.0,2005-03-14,1
condition_12,2005-03-14 12:00:00,374.5833333333333,269700,316.0,306.8919545480824,0.0,1773.0,2005-03-14,1
condition_12,2005-03-15 00:00:00,50.78194444444444,36563,0.0,110.07656183275537,0.0,833.0,2005-03-15,1
condition_12,2005-03-15 12:00:00,223.38611111111112,160838,116.5,267.0216575348225,0.0,1423.0,2005-03-15,1
condition_12,2005-03-16 00:00:00,30.620833333333334,22047,0.0,94.06705718933421,0.0,1217.0,2005-03-16,1
condition_12,2005-03-16 12:00:00,229.00416666666666,164883,116.0,296.75063401197474,0.0,1614.0,2005-03-16,1
condition_12,2005-03-17 00:00:00,87.43055555555556,62950,0.0,200.2630485983501,0.0,1665.0,2005-03-17,1
condition_12,2005-03-17 12:00:00,256.35,184572,149.0,284.0580995048331,0.0,1515.0,2005-03-17,1
condition_12,2005-03-18 00:00:00,81.93194444444444,58991,0.0,179.0219901849722,0.0,1515.0,2005-03-18,1
condition_12,2005-03-18 12:00:00,274.5236111111111,197657,205.0,274.7893101075615,0.0,1946.0,2005-03-18,1
condition_12,2005-03-19 00:00:00,21.67222222222222,15604,0.0,70.3096137553875,0.0,945.0,2005-03-19,1
condition_12,2005-03-19 12:00:00,289.05694444444447,208121,166.0,361.3448660088154,0.0,2576.0,2005-03-19,1
condition_12,2005-03-20 00:00:00,33.952777777777776,24446,0.0,91.37804822504835,0.0,975.0,2005-03-20,1
condition_12,2005-03-20 12:00:00,235.64583333333334,169665,107.0,296.90459800483325,0.0,2347.0,2005-03-20,1
condition_12,2005-03-21 00:00:00,42.11666666666667,30324,0.0,122.2182673247827,0.0,1564.0,2005-03-21,1
condition_12,2005-03-21 12:00:00,73.275,52758,0.0,216.35830771134334,0.0,1614.0,2005-03-21,1
condition_13,2005-08-12 00:00:00,173.2375,124731,0.0,318.47862963591524,0.0,1860.0,2005-08-12,1
condition_13,2005-08-12 12:00:00,413.875,297990,324.0,351.28579386418795,0.0,2106.0,2005-08-12,1
condition_13,2005-08-13 00:00:00,196.36666666666667,141384,15.0,291.77412625358517,0.0,1860.0,2005-08-13,1
condition_13,2005-08-13 12:00:00,318.6375,229419,248.0,314.4235920757613,0.0,1919.0,2005-08-13,1
condition_13,2005-08-14 00:00:00,115.02638888888889,82819,0.0,233.56083898144803,0.0,1591.0,2005-08-14,1
condition_13,2005-08-14 12:00:00,158.11666666666667,113844,82.0,222.48701795197582,0.0,1693.0,2005-08-14,1
condition_13,2005-08-15 00:00:00,298.4166666666667,214860,78.0,418.91416861642904,0.0,2312.0,2005-08-15,1
condition_13,2005-08-15 12:00:00,330.075,237654,194.0,383.2888276254288,0.0,2460.0,2005-08-15,1
condition_13,2005-08-16 00:00:00,109.62222222222222,78928,0.0,256.87955010218616,0.0,2241.0,2005-08-16,1
condition_13,2005-08-16 12:00:00,344.90694444444443,248333,197.0,394.671780970474,0.0,2700.0,2005-08-16,1
condition_13,2005-08-17 00:00:00,159.76805555555555,115033,0.0,313.3787478277592,0.0,2312.0,2005-08-17,1
condition_13,2005-08-17 12:00:00,355.7013888888889,256105,214.0,407.585701456084,0.0,2784.0,2005-08-17,1
condition_13,2005-08-18 00:00:00,206.27777777777777,148520,3.0,362.3226619015999,0.0,2871.0,2005-08-18,1
condition_13,2005-08-18 12:00:00,374.1666666666667,269400,275.0,330.38075560142175,0.0,1979.0,2005-08-18,1
condition_13,2005-08-19 00:00:00,255.09166666666667,183666,26.0,404.57914043635145,0.0,4859.0,2005-08-19,1
condition_13,2005-08-19 12:00:00,408.58472222222224,294181,293.0,435.42669244667934,0.0,4163.0,2005-08-19,1
condition_13,2005-08-20 00:00:00,90.08888888888889,64864,0.0,218.86793164744708,0.0,2042.0,2005-08-20,1
condition_13,2005-08-20 12:00:00,271.325,195354,160.0,324.93392491902466,0.0,2042.0,2005-08-20,1
condition_13,2005-08-21 00:00:00,102.00138888888888,73441,0.0,260.6742274357986,0.0,2460.0,2005-08-21,1
condition_13,2005-08-21 12:00:00,372.15972222222223,267955,237.0,373.18271137163117,0.0,2241.0,2005-08-21,1
condition_13,2005-08-22 00:00:00,207.95416666666668,149727,0.0,343.2179378089045,0.0,2106.0,2005-08-22,1
condition_13,2005-08-22 12:00:00,265.6458333333333,191265,134.0,334.19963279216006,0.0,2172.0,2005-08-22,1
condition_13,2005-08-23 00:00:00,212.9,153288,0.0,419.4801650868032,0.0,2784.0,2005-08-23,1
condition_13,2005-08-23 12:00:00,460.2527777777778,331382,369.0,403.3189773477022,0.0,3566.0,2005-08-23,1
condition_13,2005-08-24 00:00:00,252.41805555555555,181741,69.0,376.1634731140894,0.0,2312.0,2005-08-24,1
condition_13,2005-08-24 12:00:00,254.11111111111111,182960,145.0,328.3432494284251,0.0,2312.0,2005-08-24,1
condition_13,2005-08-25 00:00:00,171.1263888888889,123211,0.0,314.9140101599299,0.0,1860.0,2005-08-25,1
condition_13,2005-08-25 12:00:00,412.7347222222222,297169,252.5,453.1254225753256,0.0,2538.0,2005-08-25,1
condition_13,2005-08-26 00:00:00,200.36388888888888,144262,5.0,333.5239973832085,0.0,2312.0,2005-08-26,1
condition_13,2005-08-26 12:00:00,15.688888888888888,11296,0.0,120.29980115244267,0.0,2106.0,2005-08-26,1
condition_14,2005-08-19 00:00:00,221.93333333333334,159792,49.0,399.52587825967606,0.0,2929.0,2005-08-19,1
condition_14,2005-08-19 12:00:00,65.11944444444444,46886,0.0,158.0204108564997,0.0,1146.0,2005-08-19,1
condition_14,2005-08-20 00:00:00,55.16388888888889,39718,0.0,137.04817108466315,0.0,1474.0,2005-08-20,1
condition_14,2005-08-20 12:00:00,67.65,48708,0.0,184.78486457294977,0.0,1836.0,2005-08-20,1
condition_14,2005-08-21 00:00:00,89.53888888888889,64468,1.5,165.54505124950265,0.0,978.0,2005-08-21,1
condition_14,2005-08-21 12:00:00,21.944444444444443,15800,0.0,78.36017354512403,0.0,587.0,2005-08-21,1
condition_14,2005-08-22 00:00:00,94.89166666666667,68322,0.0,206.08102822607154,0.0,2284.0,2005-08-22,1
condition_14,2005-08-22 12:00:00,44.22361111111111,31841,0.0,133.4171670773566,0.0,1260.0,2005-08-22,1
condition_14,2005-08-23 00:00:00,87.40694444444445,62933,0.0,174.80290417028795,0.0,1146.0,2005-08-23,1
condition_14,2005-08-23 12:00:00,51.540277777777774,37109,0.0,130.28569672238527,0.0,1570.0,2005-08-23,1
condition_14,2005-08-24 00:00:00,132.98333333333332,95748,8.0,241.68953233792456,0.0,1836.0,2005-08-24,1
condition_14,2005-08-24 12:00:00,41.24583333333333,29697,0.0,146.45231385322126,0.0,1894.0,2005-08-24,1
condition_14,2005-08-25 00:00:00,69.87777777777778,50312,0.0,159.02900446802914,0.0,1341.0,2005-08-25,1
condition_14,2005-08-25 12:00:00,39.86527777777778,28703,0.0,120.99298208331636,0.0,1042.0,2005-08-25,1
condition_14,2005-08-26 00:00:00,154.67777777777778,111368,5.5,272.43762156094823,0.0,1672.0,2005-08-26,1
condition_14,2005-08-26 12:00:00,49.797222222222224,35854,0.0,133.98876083916952,0.0,948.0,2005-08-26,1
condition_14,2005-08-27 00:00:00,122.34444444444445,88088,11.0,214.06248869210955,0.0,1341.0,2005-08-27,1
condition_14,2005-08-27 12:00:00,49.49444444444445,35636,0.0,158.8360390863028,0.0,1221.0,2005-08-27,1
condition_14,2005-08-28 00:00:00,79.26388888888889,57070,0.0,174.48878584428235,0.0,1428.0,2005-08-28,1
condition_14,2005-08-28 12:00:00,36.143055555555556,26023,0.0,111.45405300946277,0.0,978.0,2005-08-28,1
condition_14,2005-08-29 00:00:00,69.31805555555556,49909,0.0,153.97303994850648,0.0,978.0,2005-08-29,1
condition_14,2005-08-29 12:00:00,32.388888888888886,23320,0.0,101.84804951154506,0.0,890.0,2005-08-29,1
condition_14,2005-08-30 00:00:00,122.60416666666667,88275,5.0,212.6235881713755,0.0,1260.0,2005-08-30,1
condition_14,2005-08-30 12:00:00,29.419444444444444,21182,0.0,109.48747286595255,0.0,1428.0,2005-08-30,1
condition_14,2005-08-31 00:00:00,68.9,49608,0.0,166.77975449388438,0.0,1428.0,2005-08-31,1
condition_14,2005-08-31 12:00:00,40.94166666666667,29478,0.0,106.94038965795244,0.0,759.0,2005-08-31,1
condition_14,2005-09-01 00:00:00,116.50555555555556,83884,32.0,191.29407771640766,0.0,1341.0,2005-09-01,1
condition_14,2005-09-01 12:00:00,14.558333333333334,10482,0.0,101.43499977530367,0.0,1521.0,2005-09-01,1
condition_15,2005-08-31 00:00:00,156.70416666666668,112827,0.0,313.43326065347065,0.0,2962.0,2005-08-31,1
condition_15,2005-08-31 12:00:00,194.575,140094,113.0,239.0135847013018,0.0,2241.0,2005-08-31,1
condition_15,2005-09-01 00:00:00,114.46944444444445,82418,0.0,269.11005480351895,0.0,2784.0,2005-09-01,1
condition_15,2005-09-01 12:00:00,148.82638888888889,107155,61.0,218.16088440929613,0.0,1277.0,2005-09-01,1
condition_15,2005-09-02 00:00:00,145.80416666666667,104979,0.0,289.98868470443165,0.0,2042.0,2005-09-02,1
condition_15,2005-09-02 12:00:00,338.68194444444447,243851,218.0,454.8538137522301,0.0,6825.0,2005-09-02,1
condition_15,2005-09-03 00:00:00,26.041666666666668,18750,0.0,86.92271718123911,0.0,1092.0,2005-09-03,1
condition_15,2005-09-03 12:00:00,150.44722222222222,108322,59.0,219.04962887168733,0.0,2312.0,2005-09-03,1
condition_15,2005-09-04 00:00:00,26.6875,19215,0.0,108.07886606541584,0.0,1277.0,2005-09-04,1
condition_15,2005-09-04 12:00:00,131.12083333333334,94407,40.0,182.96188711965837,0.0,1025.0,2005-09-04,1
condition_15,2005-09-06 00:00:00,13.858333333333333,9978,0.0,71.06749666379427,0.0,904.0,2005-09-06,1
condition_15,2005-09-06 12:00:00,90.6875,65295,0.0,232.45051423507385,0.0,1802.0,2005-09-06,1
condition_15,2005-09-07 00:00:00,10.168055555555556,7321,0.0,51.69659352440454,0.0,637.0,2005-09-07,1
condition_15,2005-09-07 12:00:00,131.05555555555554,94360,19.0,221.5917061914104,0.0,1860.0,2005-09-07,1
condition_15,2005-09-09 00:00:00,145.25694444444446,104585,19.0,264.8074469445125,0.0,2106.0,2005-09-09,1
condition_15,2005-09-09 12:00:00,195.47083333333333,140739,145.0,205.60726361991303,0.0,1495.0,2005-09-09,1
condition_15,2005-09-10 00:00:00,61.69305555555555,44419,0.0,161.52784594086106,0.0,1591.0,2005-09-10,1
condition_15,2005-09-10 12:00:00,131.3375,94563,35.0,196.9376149517731,0.0,1318.0,2005-09-10,1
condition_15,2005-09-11 00:00:00,37.69722222222222,27142,0.0,122.18351865736373,0.0,1199.0,2005-09-11,1
condition_15,2005-09-11 12:00:00,247.825,178434,155.0,338.44361509423254,0.0,2784.0,2005-09-11,1
condition_15,2005-09-12 00:00:00,153.85694444444445,110777,8.0,283.87806709105166,0.0,2312.0,2005-09-12,1
condition_15,2005-09-12 12:00:00,150.01805555555555,108013,64.0,198.9718243319746,0.0,1126.0,2005-09-12,1
condition_15,2005-09-13 00:00:00,104.74722222222222,75418,0.0,293.3969432942597,0.0,2312.0,2005-09-13,1
condition_15,2005-09-13 12:00:00,18.21527777777778,13115,0.0,147.99170010155677,0.0,1979.0,2005-09-13,1
condition_16,2005-09-23 00:00:00,201.90416666666667,145371,0.0,433.8128436235697,0.0,2430.0,2005-09-23,1
condition_16,2005-09-23 12:00:00,500.2111111111111,360152,398.0,499.47555515386307,0.0,2752.0,2005-09-23,1
condition_16,2005-09-24 00:00:00,144.18194444444444,103811,0.0,291.6754849948463,0.0,2016.0,2005-09-24,1
condition_16,2005-09-24 12:00:00,497.175,357966,296.0,758.2274714098379,0.0,6964.0,2005-09-24,1
condition_16,2005-09-25 00:00:00,92.98194444444445,66947,0.0,206.0391173862215,0.0,1221.0,2005-09-25,1
condition_16,2005-09-25 12:00:00,409.9486111111111,295163,277.0,426.2196980588385,0.0,2356.0,2005-09-25,1
condition_16,2005-09-26 00:00:00,120.94722222222222,87082,0.0,267.66114690241994,0.0,1620.0,2005-09-26,1
condition_16,2005-09-26 12:00:00,372.29583333333335,268053,259.0,358.03812119298,0.0,2839.0,2005-09-26,1
condition_16,2005-09-27 00:00:00,139.63611111111112,100538,0.0,284.3149653617733,0.0,1672.0,2005-09-27,1
condition_16,2005-09-27 12:00:00,404.46666666666664,291216,291.0,378.94093543084205,0.0,1954.0,2005-09-27,1
condition_16,2005-09-28 00:00:00,126.06666666666666,90768,0.0,294.0073296277257,0.0,2507.0,2005-09-28,1
condition_16,2005-09-28 12:00:00,325.51944444444445,234374,175.0,375.81884216316877,0.0,1672.0,2005-09-28,1
condition_16,2005-09-29 00:00:00,189.5361111111111,136466,0.0,343.3974998777197,0.0,1780.0,2005-09-29,1
condition_16,2005-09-29 12:00:00,316.0388888888889,227548,143.0,387.497600891871,0.0,2214.0,2005-09-29,1
condition_16,2005-09-30 00:00:00,136.80416666666667,98499,0.0,328.31080161681456,0.0,3418.0,2005-09-30,1
condition_16,2005-09-30 12:00:00,244.76944444444445,176234,125.0,294.64748917292326,0.0,2284.0,2005-09-30,1
condition_16,2005-10-01 00:00:00,121.55972222222222,87523,0.0,296.49381672234244,0.0,2016.0,2005-10-01,1
condition_16,2005-10-01 12:00:00,300.9916666666667,216714,211.0,322.0083187921534,0.0,2668.0,2005-10-01,1
condition_16,2005-10-02 00:00:00,220.08194444444445,158459,0.0,423.1658288753779,0.0,2752.0,2005-10-02,1
condition_16,2005-10-02 12:00:00,281.8333333333333,202920,160.0,342.2599277395768,0.0,1894.0,2005-10-02,1
condition_16,2005-10-03 00:00:00,57.90972222222222,41695,0.0,179.10128420171742,0.0,1474.0,2005-10-03,1
condition_16,2005-10-03 12:00:00,209.8513888888889,151093,52.0,374.37584050836364,0.0,2430.0,2005-10-03,1
condition_16,2005-10-04 00:00:00,143.1013888888889,103033,0.0,348.30026292730673,0.0,1954.0,2005-10-04,1
condition_16,2005-10-04 12:00:00,400.68333333333334,288492,306.0,359.341392218229,0.0,1954.0,2005-10-04,1
condition_16,2005-10-05 00:00:00,135.35833333333332,97458,0.0,314.1878718945384,0.0,2752.0,2005-10-05,1
condition_16,2005-10-05 12:00:00,293.29027777777776,211169,127.5,362.9025898948046,0.0,1954.0,2005-10-05,1
condition_16,2005-10-06 00:00:00,61.395833333333336,44205,0.0,183.0790817959218,0.0,1428.0,2005-10-06,1
condition_16,2005-10-06 12:00:00,395.9888888888889,285112,263.5,431.7801556314216,0.0,2507.0,2005-10-06,1
condition_16,2005-10-07 00:00:00,146.6263888888889,105571,0.0,315.98017688085537,0.0,2080.0,2005-10-07,1
condition_16,2005-10-07 12:00:00,408.9263888888889,294427,235.0,445.04884184247516,0.0,2214.0,2005-10-07,1
condition_16,2005-10-08 00:00:00,136.01944444444445,97934,0.0,285.97989495207173,0.0,1725.0,2005-10-08,1
condition_16,2005-10-08 12:00:00,274.5736111111111,197693,82.0,370.2986842742742,0.0,1780.0,2005-10-08,1
condition_16,2005-10-19 00:00:00,23.50138888888889,16921,0.0,139.578463328159,0.0,1780.0,2005-10-19,1
condition_16,2005-10-19 12:00:00,175.37222222222223,126268,5.0,444.842461283588,0.0,2929.0,2005-10-19,1
condition_17,2005-11-09 00:00:00,55.830555555555556,40198,0.0,149.0809365067601,0.0,1558.0,2005-11-09,1
condition_17,2005-11-09 12:00:00,113.14583333333333,81465,47.0,150.48154363795126,0.0,911.0,2005-11-09,1
condition_17,2005-11-10 00:00:00,58.56805555555555,42169,3.0,123.59119129796547,0.0,1002.0,2005-11-10,1
condition_17,2005-11-10 12:00:00,74.31944444444444,53510,23.0,118.08608471966433,0.0,751.0,2005-11-10,1
condition_17,2005-11-11 00:00:00,39.09305555555556,28147,0.0,128.9887746475921,0.0,1463.0,2005-11-11,1
condition_17,2005-11-11 12:00:00,107.40694444444445,77333,38.0,174.99153075185856,0.0,1882.0,2005-11-11,1
condition_17,2005-11-12 00:00:00,42.81111111111111,30824,0.0,132.78003347433375,0.0,1174.0,2005-11-12,1
condition_17,2005-11-12 12:00:00,107.40138888888889,77329,52.5,142.1747196308178,0.0,941.0,2005-11-12,1
condition_17,2005-11-13 00:00:00,54.82083333333333,39471,10.0,118.67672038088014,0.0,1034.0,2005-11-13,1
condition_17,2005-11-13 12:00:00,116.31111111111112,83744,60.0,155.2678439131006,0.0,1250.0,2005-11-13,1
